tweet,sentiment1
people literally shot line covid vaccine,2
"dr. peter hotez : covid vaccine discovery 4 month process , 17 year process http : //t.co/xh4d474srb",2
young man - brother declan - got first shot vaccine today family n't happier ! http : //t.co/5gz1lnzec7,1
chief qb patrick mahomes say received covid-19 vaccine . # chiefskingdom,2
"michigan going vertical , will exceed peak pandemic new case , 's vexing see ( u gov't ) aggressively helped michigander vaccine protection http : //t.co/wqwttlyrol",1
"people cheer truck carrying first shipment covid-19 vaccine , escorted u marshal service , leaf pfizer 's global supply facility kalamazoo , michigan , sunday . 📷 jeff kowalsky / afp via getty image http : //t.co/0brcebogfw",1
gop governor state legislature must immediately outlaw vaccine passport .,2
"spain keep list refuse covid vaccine , will shared eu nation http : //t.co/xuyrwbknxm",0
n't want immunity # covid19 painless jab ? ? # vaccine http : //t.co/bp8vtvaf9u,2
"new : severe allergic reaction pfizer vaccine alaskan hcw without prior history allergy , received epinephrine x 2 , now well . different cf 3 uk individual prior allergic history . anticipate rare , unexpected side effect . real world ≠ clinical trial",1
nbc news : president-elect biden expected receive covid-19 vaccine early next week,2
pm justin trudeau announced pfizer vaccine free canadian http : //t.co/9bjekqfvpo,1
. @ potus set goal deliver 100 million vaccine shot 100 day . administration hit milestone 58 . let ’ s keep going : please vaccine soon ’ s available . ’ s way beat pandemic . http : //t.co/uymwrmmmyw,1
"vaccine passort thing will nightmare . u younger people will dragged back office unvaccinated way home watch vaccinated boomer boss drink pub whilst still wo n't able meet friend indoors , good stuff .",1
breaking : researcher launched study find covid-19 vaccine causing menstrual cycle change hundred woman notice irregularity - chicago tribune,2
vaccine easier find remdesivir . choose wisely .,1
2nd covid-19 vaccine dose ☑️ http : //t.co/um51hhqgjx,2
"`` astrazeneca covid-19 vaccine appears substantially reduce transmission virus , rather simply preventing symptomatic infection . '' wow . 's first study show covid-19 vaccine prevent passing virus 🙏 http : //t.co/zsoqkwfjg5",1
's something little suspicious fact 've covid vaccine breakthrough day election . american president politician recent history tougher big pharma president @ realdonaldtrump . # gaetztakes http : //t.co/qiov3ohe6u,0
adar poonawala develop vaccine tweet http : //t.co/vgbhurdfbi,2
disgusting see press act concerned vaccine virus 98 % recovery rate downplayed therapeutic medicine used possibly save life .,0
mr president u said vaccine within week ? yes guarantee ? china,2
"vaccine passport , agree discriminating people * vulnerable * , kept inside year protect people * * vulnerable continuing vulnerable protected , make mockery civil liberty ?",0
"vaccinating kid : purpose , exactly ? vaccine work , n't need vaccinate kid . kid n't harmed covid-19 . exactly ? something aware ?",1
people scream opening everything back people refuse wear mask vaccine .,1
"bit eu ’ s meltdown , vaccine war , desmond swayne , really handled tongs http : //t.co/nbsc72sb96",1
"@ dermatopoulos y le bon vacciné , il est éligible , il se fait vacciner . puis y le mauvais vacciné , il est éligible et il envie de partir en vacances , il se fait vacciner . mais lui c'est pa bien parce que son coeur est pa pur . y aura pa de médaille de l'altruisme à la fin vous savez",2
’ re worried getting astrazeneca vaccine 40 people 17m reported ( likely unrelated ) clot 👉🏼 read leaflet box paracetamol !,1
ex cm akhilesh yadav said 'll vaccinated covid-19 's bjp vaccine . samajwadi party mlc ashutosh sinha go one step said : covid-19 vaccine make people impotent reminds era similar rumour spread polio vaccine,2
"seeing site new york offering walk vaccine . figured supply exceed demand summer , april well beyond expectation . nearly 300 million dos distributed already - 228 million shot arm . spectacular work !",1
"governor ron desantis florida decision give vaccine first vulnerable , age 65 brilliant . wish governor california . @ govrondesantis @ realdonaldtrump @ newsmax @ foxnews @ foxnation @ gavinnewsom @ cdcgov @ oann @ seanhannity",1
people receive oxford vaccine . http : //t.co/swblmvt9qw,2
need vaccine misinformation virus . direct threat democracy .,1
registration 50 covid vaccine will start tomorrow . please loved one vaccinated . 3rd wave really deadly spreading wildfire . let ’ s join hand beat thing ! # covidvaccine # getvaccinated # staysafe,1
"@ therickwilson jared sold 'missing ' 20 million vaccine , 'm sure",1
": first batch coronavirus vaccine arrived montreal , canada",1
someone asks see “ vaccine passport ” http : //t.co/gucb9xqbhl,2
johnson & amp ; johnson baby powder almost took y ’ & amp ; went got vaccine ? ? http : //t.co/j0mc3jxitz,2
california now administered 26 million vaccine . ’ s nearly 10 million state . 5 country world .,1
covid : india 's top vaccine maker serum institute bharat biotech targeted chinese hacker - reuters,1
"trying ppl take joe biden ’ s vaccine , country 70m voted trump , think election stolen going incredible .",1
# ply say getting # covid19 vaccine ... 💉🤔 @ ply http : //t.co/41jvnr1u7c,2
"know company making covid vaccine protected sued damage vaccine may cause ... yeah , wont taking .",2
"trump fails sign relief bill million will lose extended unemployment & amp ; won ’ t protection eviction moratorium . state won ’ t receive critical fund distribute vaccine . @ realdonaldtrump : sign bill . @ senatemajldr : pas $ 2,000 check now .",0
head vaccine task force : ▪️no relevant experience expertise ▪️happy share protected data venture capitalist ▪️hides involvement vaccine company ▪️married tory mp conclusion perfect job,1
breaking : florida gov . desantis reject inmate getting vaccine ahead senior .,2
’ ve walked past corner don ’ t worry ’ s vaccine http : //t.co/4qvmu7xxkj,0
month ago saying 12-18 month vaccine now saying 12-18 month vaccine . shouldn ’ t 11-17 month now ? see count go lol give u hope bitch,1
trying figure friend got vaccine http : //t.co/gtgrpblmxf,2
"’ m going take vaccine rushed without trial , help trump re-elected . ? # trumpvirus",2
"know lot folk question ’ ll stimulus check ’ re increasing vaccine production , sat answer . http : //t.co/tzat5zeunn",0
"seeing reporting exact number truck loaded exact number vaccine , exact number warehouse worker loading vaccine , exact time ’ re shipped , exact opposite reporting vote election . sick .",1
"past year , 's horrific tracking daily case rate , hospitalization , death covid , watching vaccine number rise day day occupies opposite end emotional spectrum : hope !",0
ur fridge look dw 's vaccine http : //t.co/fhql0en7ez,2
thing looking lady gentleman : 1 ) promising vaccine news 💉 2 ) launch week next gen console new game 🎮 3 ) zombie launch week 🧟‍♂️ 4 ) monetization got approved pokémon channel start trying pay expensive card opening 😂 w. http : //t.co/jeftlqiaen,0
"💉vaccines sitting freezer ontario : 985,132 💉 total vaccine administered today : 59,567 premier @ fordnation please stop playing game life . implement # paidsickdays , ramp vaccine administration , real lockdown . mockdown 3.0 isn ’ t cutting . # onpoli",0
"pakistan vaccine india haiai certified . sharam kar , aiiah se darr @ imrankhanpti",2
trump lying vaccine try vote . sick hell .,0
"’ d think accepting help brit hard part , hard part actually trusting stephen donnelly 3.7 million vaccine . feel ’ s gon na drop . literally . lose back couch something",0
getting vaccine friday . everyone please stay calm .,1
"@ joebiden ’ t promise ’ ll end covid-19 first 100 day , will everything pandemic control . priority include ensuring american wear mask , distributing 100m vaccine dos , getting kid safely back school .",1
"risk blood clot 💉 ⛔az vaccine : 4 1 million ⛔ocps : 500-1200 1 million ⛔smoking : 1763 1 million ⛔covid-19 : 165,000 1 million az benefit outweigh risk decrease risk severity covid-19 , decrease blood clot covid-19 💉 http : //t.co/cp1rgrioyg",2
pushing vaccine hard ?,0
vaccine 'll never convince go work snow,2
got second # covid19 vaccine . please vaccinated . will continue # wearamask practice cdc guideline . http : //t.co/aqqddyb9pk,2
"refusing make prepayment last year advanced order covid vaccine , government now say ’ s willing pay higher price secure ’ s left limited supply .",1
vaccine ! ! ! ! http : //t.co/rdhqt7nf4k,2
"minute jamming usps bailout , based completely conspiracy theory , democrat blocked legislation help fund vaccine . 's almost rather dismantle america , help rebuild . http : //t.co/bbghx6o9kv",0
rather cancel christmas another lockdown january . let ’ s write 2020 go 2021 vaccine gradually rolled .,2
: need vaccine ! doctor : coronavirus ? : - morbius mania !,2
"told dad , ’ s 65 , call kaiser find vaccine now @ gavinnewsom expanded pool include senior . hold hour gave . need clarity way people sign . urgent .",1
"501 death + 10,748 injury reported following covid vaccine , latest cdc data show http : //t.co/cyebnic7ps",1
